"","year","state","handgun","long_gun","other","multiple * 2","Total_sales"
"1218",2019,"Delaware",1698,1208,124,152,3182
"1219",2019,"District of Columbia",88,4,0,0,92
"1220",2019,"Florida",51711,17833,3649,4630,77823
"1221",2019,"Georgia",16172,7742,680,1468,26062
"1222",2019,"Guam",113,51,10,8,182
"1223",2019,"Hawaii",0,0,0,0,0
"1224",2019,"Idaho",3887,3548,394,584,8413
"1225",2019,"Illinois",24870,11381,0,2188,38439
"1226",2019,"Indiana",21297,11157,1623,1708,35785
"1227",2019,"Iowa",153,1935,60,12,2160
"1228",2019,"Kansas",6271,4688,593,934,12486
"1229",2019,"Kentucky",12027,7182,443,1864,21516
"1230",2019,"Louisiana",11056,6849,727,1274,19906
"1231",2019,"Maine",2989,2352,308,326,5975
"1232",2019,"Mariana Islands",10,7,1,2,20
"1233",2019,"Maryland",3822,4613,124,124,8683
"1234",2019,"Massachusetts",4359,2428,555,354,7696
"1235",2019,"Michigan",11272,7497,702,482,19953
"1236",2019,"Minnesota",7938,7215,889,698,16740
"1237",2019,"Mississippi",9790,5717,393,976,16876
"1238",2019,"Missouri",19884,13773,1688,2616,37961
"1239",2019,"Montana",2391,2730,254,674,6049
"1240",2019,"Nebraska",122,1428,26,4,1580
"1241",2019,"Nevada",5541,2524,353,586,9004
"1242",2019,"New Hampshire",5793,2713,230,0,8736
"1243",2019,"New Jersey",3794,2949,174,0,6917
"1244",2019,"New Mexico",6890,4371,673,1240,13174
"1245",2019,"New York",8914,11566,1726,398,22604
"1246",2019,"North Carolina",1620,11335,1083,620,14658
"1247",2019,"North Dakota",1514,1981,131,160,3786
"1248",2019,"Ohio",25652,13985,1635,2246,43518
"1249",2019,"Oklahoma",13014,8165,1318,2252,24749
"1250",2019,"Oregon",14214,9428,0,20,23662
"1251",2019,"Pennsylvania",47570,13297,17,0,60884
"1252",2019,"Puerto Rico",2129,154,83,56,2422
"1253",2019,"Rhode Island",1043,624,134,396,2197
"1254",2019,"South Carolina",12375,5724,760,1666,20525
"1255",2019,"South Dakota",2701,2790,243,374,6108
"1256",2019,"Tennessee",27213,14058,1500,0,42771
"1257",2019,"Texas",49130,28709,3663,6298,87800
"1258",2019,"Utah",3463,3018,317,0,6798
"1259",2019,"Vermont",1545,1373,163,142,3223
"1260",2019,"Virgin Islands",46,1,1,0,48
"1261",2019,"Virginia",24579,12572,3168,0,40319
"1262",2019,"Washington",15775,10106,2927,1820,30628
"1263",2019,"West Virginia",7011,5575,384,1354,14324
"1264",2019,"Wisconsin",13838,9899,1017,124,24878
"1265",2019,"Wyoming",1900,1791,168,236,4095
"1266",2019,"Alabama",6671,5507,343,520,13041
"1267",2019,"Alaska",1877,1685,290,278,4130
"1268",2019,"Arizona",11710,6865,1255,1350,21180
"1269",2019,"Arkansas",5108,5175,401,670,11354
"1270",2019,"California",35861,23195,4035,0,63091
"1271",2019,"Colorado",16417,11575,1796,1992,31780
"1272",2019,"Connecticut",5368,1945,788,0,8101
"1273",2019,"Delaware",1684,1473,141,140,3438
"1274",2019,"District of Columbia",101,5,0,2,108
"1275",2019,"Florida",47372,18749,3651,4264,74036
"1276",2019,"Georgia",11780,7535,670,924,20909
"1277",2019,"Guam",122,42,11,12,187
"1278",2019,"Hawaii",0,0,0,0,0
"1279",2019,"Idaho",3522,3602,414,352,7890
"1280",2019,"Illinois",21587,10082,0,1754,33423
"1281",2019,"Indiana",17265,10423,1738,1362,30788
"1282",2019,"Iowa",128,1887,68,0,2083
"1283",2019,"Kansas",5269,4584,688,588,11129
"1284",2019,"Kentucky",8170,6213,510,900,15793
"1285",2019,"Louisiana",8961,7473,844,920,18198
"1286",2019,"Maine",2652,2333,407,330,5722
"1287",2019,"Mariana Islands",9,11,4,2,26
"1288",2019,"Maryland",4254,4473,100,54,8881
"1289",2019,"Massachusetts",4016,2644,574,396,7630
"1290",2019,"Michigan",8674,6844,800,350,16668
"1291",2019,"Minnesota",8031,7106,1078,690,16905
"1292",2019,"Mississippi",6833,5707,371,610,13521
"1293",2019,"Missouri",16244,12657,1805,1736,32442
"1294",2019,"Montana",2097,2753,278,402,5530
"1295",2019,"Nebraska",125,1711,32,6,1874
"1296",2019,"Nevada",5001,2386,407,514,8308
"1297",2019,"New Hampshire",4672,2529,118,2,7321
"1298",2019,"New Jersey",3508,3084,170,0,6762
"1299",2019,"New Mexico",4987,3778,657,578,10000
"1300",2019,"New York",9271,11257,1804,460,22792
"1301",2019,"North Carolina",1409,10951,1148,402,13910
"1302",2019,"North Dakota",1425,2015,147,204,3791
"1303",2019,"Ohio",19573,12290,1648,1656,35167
"1304",2019,"Oklahoma",10411,8202,1419,1626,21658
"1305",2019,"Oregon",13630,9117,0,22,22769
"1306",2019,"Pennsylvania",40144,11833,7,0,51984
"1307",2019,"Puerto Rico",2030,156,111,84,2381
"1308",2019,"Rhode Island",1054,662,96,334,2146
"1309",2019,"South Carolina",9696,5459,824,680,16659
"1310",2019,"South Dakota",2154,2808,222,254,5438
"1311",2019,"Tennessee",22848,13776,1315,0,37939
"1312",2019,"Texas",39240,27842,3727,4358,75167
"1313",2019,"Utah",3017,2834,344,0,6195
"1314",2019,"Vermont",1124,1092,133,100,2449
"1315",2019,"Virgin Islands",41,2,0,0,43
"1316",2019,"Virginia",20600,12813,3209,0,36622
"1317",2019,"Washington",17487,10889,3622,1726,33724
"1318",2019,"West Virginia",5355,4964,379,764,11462
"1319",2019,"Wisconsin",12204,9154,1310,86,22754
"1320",2019,"Wyoming",1530,1621,175,198,3524
"1321",2018,"Alabama",11463,13578,464,834,26339
"1322",2018,"Alaska",2956,3278,312,310,6856
"1323",2018,"Arizona",15533,11436,1451,1748,30168
"1324",2018,"Arkansas",8138,11736,369,796,21039
"1325",2018,"California",40445,34180,3808,0,78433
"1326",2018,"Colorado",22627,18734,1874,2686,45921
"1327",2018,"Connecticut",5904,2506,947,0,9357
"1328",2018,"Delaware",1932,2503,169,166,4770
"1329",2018,"District of Columbia",71,4,0,2,77
"1330",2018,"Florida",60210,30598,4131,5168,100107
"1331",2018,"Georgia",19241,18475,842,1618,40176
"1332",2018,"Guam",126,62,13,8,209
"1333",2018,"Hawaii",0,0,0,0,0
"1334",2018,"Idaho",5667,6949,442,556,13614
"1335",2018,"Illinois",26943,15297,0,1962,44202
"1336",2018,"Indiana",24824,18824,2088,1990,47726
"1337",2018,"Iowa",262,4392,70,14,4738
"1338",2018,"Kansas",7418,8702,695,880,17695
"1339",2018,"Kentucky",14189,14309,581,1236,30315
"1340",2018,"Louisiana",13856,17376,910,1542,33684
"1341",2018,"Maine",3783,4282,377,452,8894
"1342",2018,"Mariana Islands",3,7,0,0,10
"1343",2018,"Maryland",4500,7309,102,96,12007
"1344",2018,"Massachusetts",4492,3178,558,312,8540
"1345",2018,"Michigan",12897,13972,901,514,28284
"1346",2018,"Minnesota",9144,11057,1032,860,22093
"1347",2018,"Mississippi",11557,14731,469,1086,27843
"1348",2018,"Missouri",24730,23584,2058,2610,52982
"1349",2018,"Montana",3744,5291,286,472,9793
"1350",2018,"Nebraska",160,3331,33,20,3544
"1351",2018,"Nevada",5889,3993,429,616,10927
"1352",2018,"New Hampshire",5845,3977,175,2,9999
"1353",2018,"New Jersey",3432,4099,128,0,7659
"1354",2018,"New Mexico",6858,6580,695,670,14803
"1355",2018,"New York",9675,19234,1733,498,31140
"1356",2018,"North Carolina",2367,22327,1265,478,26437
"1357",2018,"North Dakota",1853,3144,132,200,5329
"1358",2018,"Ohio",30746,25012,1863,2454,60075
"1359",2018,"Oklahoma",15708,16053,1492,2256,35509
"1360",2018,"Oregon",16985,14374,0,10,31369
"1361",2018,"Pennsylvania",54857,20732,18,0,75607
"1362",2018,"Puerto Rico",2026,215,113,48,2402
"1363",2018,"Rhode Island",1069,770,99,324,2262
"1364",2018,"South Carolina",13465,11856,1084,1050,27455
"1365",2018,"South Dakota",2913,4497,215,376,8001
"1366",2018,"Tennessee",34499,26987,1847,0,63333
"1367",2018,"Texas",62560,56919,4482,6276,130237
"1368",2018,"Utah",5369,7214,477,0,13060
"1369",2018,"Vermont",1620,1871,142,158,3791
"1370",2018,"Virgin Islands",27,4,1,6,38
"1371",2018,"Virginia",26129,22048,3524,0,51701
"1372",2018,"Washington",23131,20690,5796,2684,52301
"1373",2018,"West Virginia",9693,10824,464,1006,21987
"1374",2018,"Wisconsin",16181,14362,1363,108,32014
"1375",2018,"Wyoming",2653,3033,166,288,6140
"1376",2018,"Alabama",8408,10303,357,2306,21374
"1377",2018,"Alaska",2707,2827,360,394,6288
"1378",2018,"Arizona",12412,8886,1139,1758,24195
"1379",2018,"Arkansas",5739,10196,300,1828,18063
"1380",2018,"California",36997,30913,3606,0,71516
"1381",2018,"Colorado",18926,15702,1547,2476,38651
"1382",2018,"Connecticut",5078,2331,863,0,8272
"1383",2018,"Delaware",1578,2082,124,146,3930
"1384",2018,"District of Columbia",80,3,0,0,83
"1385",2018,"Florida",51850,23876,3502,7090,86318
"1386",2018,"Georgia",13770,13749,654,2932,31105
"1387",2018,"Guam",120,49,15,12,196
"1388",2018,"Hawaii",0,0,0,0,0
"1389",2018,"Idaho",4077,5851,422,508,10858
"1390",2018,"Illinois",22978,14038,0,2260,39276
"1391",2018,"Indiana",20522,18723,1533,1992,42770
"1392",2018,"Iowa",303,4319,36,14,4672
"1393",2018,"Kansas",5885,7334,459,1530,15208
"1394",2018,"Kentucky",10506,12670,437,1776,25389
"1395",2018,"Louisiana",10242,14336,788,4556,29922
"1396",2018,"Maine",2661,3768,313,420,7162
"1397",2018,"Mariana Islands",5,7,0,0,12
"1398",2018,"Maryland",3979,7150,137,80,11346
"1399",2018,"Massachusetts",4334,3194,532,356,8416
"1400",2018,"Michigan",11474,17534,596,420,30024
"1401",2018,"Minnesota",6691,10900,704,582,18877
"1402",2018,"Mississippi",7650,11816,379,2704,22549
"1403",2018,"Missouri",19158,21908,1551,4316,46933
"1404",2018,"Montana",2727,4603,274,502,8106
"1405",2018,"Nebraska",198,2964,32,14,3208
"1406",2018,"Nevada",4806,3132,349,540,8827
"1407",2018,"New Hampshire",5051,3514,95,0,8660
"1408",2018,"New Jersey",3297,3769,150,0,7216
"1409",2018,"New Mexico",5731,5331,604,1072,12738
"1410",2018,"New York",8290,18315,1436,456,28497
"1411",2018,"North Carolina",2159,18381,927,576,22043
"1412",2018,"North Dakota",1655,3274,147,230,5306
"1413",2018,"Ohio",25372,26274,1615,2482,55743
"1414",2018,"Oklahoma",12669,14074,1240,3830,31813
"1415",2018,"Oregon",14426,12344,0,10,26780
"1416",2018,"Pennsylvania",49328,20463,24,0,69815
"1417",2018,"Puerto Rico",2611,227,130,60,3028
"1418",2018,"Rhode Island",1020,727,121,332,2200
"1419",2018,"South Carolina",10229,9329,891,1892,22341
"1420",2018,"South Dakota",2637,4907,216,332,8092
"1421",2018,"Tennessee",27015,22267,2998,0,52280
"1422",2018,"Texas",44763,43276,3437,19208,110684
"1423",2018,"Utah",3989,5599,325,0,9913
"1424",2018,"Vermont",1094,1690,120,108,3012
"1425",2018,"Virgin Islands",42,6,0,6,54
"1426",2018,"Virginia",22204,19747,3138,0,45089
"1427",2018,"Washington",20113,19136,5557,2778,47584
"1428",2018,"West Virginia",6450,10648,330,848,18276
"1429",2018,"Wisconsin",14769,17342,939,82,33132
"1430",2018,"Wyoming",1933,2532,144,242,4851
"1431",2018,"Alabama",5218,5918,229,558,11923
"1432",2018,"Alaska",3034,3245,327,572,7178
"1433",2018,"Arizona",9886,6427,980,1188,18481
"1434",2018,"Arkansas",4312,6792,220,694,12018
"1435",2018,"California",32567,23213,2738,0,58518
"1436",2018,"Colorado",15101,13079,1111,1870,31161
"1437",2018,"Connecticut",4575,1979,635,0,7189
"1438",2018,"Delaware",1420,1512,92,196,3220
"1439",2018,"District of Columbia",81,5,0,0,86
"1440",2018,"Florida",40226,16671,2912,4036,63845
"1441",2018,"Georgia",10007,8856,444,1052,20359
"1442",2018,"Guam",120,41,8,20,189
"1443",2018,"Hawaii",0,0,0,0,0
"1444",2018,"Idaho",3034,5025,255,388,8702
"1445",2018,"Illinois",17916,10755,0,1552,30223
"1446",2018,"Indiana",15032,12352,1151,1438,29973
"1447",2018,"Iowa",173,2700,23,2,2898
"1448",2018,"Kansas",4223,4884,428,600,10135
"1449",2018,"Kentucky",7065,8001,360,1046,16472
"1450",2018,"Louisiana",8073,10567,591,1074,20305
"1451",2018,"Maine",2565,5428,251,364,8608
"1452",2018,"Mariana Islands",5,7,1,2,15
"1453",2018,"Maryland",4020,5112,124,58,9314
"1454",2018,"Massachusetts",3750,2632,446,302,7130
"1455",2018,"Michigan",8259,11649,508,342,20758
"1456",2018,"Minnesota",5041,14232,517,700,20490
"1457",2018,"Mississippi",6049,6638,324,700,13711
"1458",2018,"Missouri",15963,17163,1320,2252,36698
"1459",2018,"Montana",2293,5246,189,496,8224
"1460",2018,"Nebraska",119,2172,16,4,2311
"1461",2018,"Nevada",3731,2051,272,400,6454
"1462",2018,"New Hampshire",4238,3494,35,2,7769
"1463",2018,"New Jersey",3710,2806,158,0,6674
"1464",2018,"New Mexico",4655,3993,458,518,9624
"1465",2018,"New York",8258,16163,1010,402,25833
"1466",2018,"North Carolina",1392,12065,724,440,14621
"1467",2018,"North Dakota",1487,3700,113,170,5470
"1468",2018,"Ohio",18401,15830,1139,1992,37362
"1469",2018,"Oklahoma",8849,8803,919,1992,20563
"1470",2018,"Oregon",11776,10088,0,12,21876
"1471",2018,"Pennsylvania",41412,14583,27,0,56022
"1472",2018,"Puerto Rico",2419,193,94,68,2774
"1473",2018,"Rhode Island",947,646,79,326,1998
"1474",2018,"South Carolina",7002,6023,596,704,14325
"1475",2018,"South Dakota",1882,5208,154,290,7534
"1476",2018,"Tennessee",20286,13725,1303,0,35314
"1477",2018,"Texas",34646,31100,2972,4478,73196
"1478",2018,"Utah",2615,3619,269,0,6503
"1479",2018,"Vermont",1100,1948,107,106,3261
"1480",2018,"Virgin Islands",39,3,0,0,42
"1481",2018,"Virginia",17662,13511,2438,0,33611
"1482",2018,"Washington",14925,11932,2387,1550,30794
"1483",2018,"West Virginia",5250,6998,292,760,13300
"1484",2018,"Wisconsin",11766,14833,801,94,27494
"1485",2018,"Wyoming",1442,2172,102,230,3946
"1486",2018,"Alabama",4978,5832,241,542,11593
"1487",2018,"Alaska",2105,2554,225,330,5214
"1488",2018,"Arizona",10298,6638,1096,1308,19340
"1489",2018,"Arkansas",3987,5257,247,640,10131
"1490",2018,"California",29772,23788,2977,0,56537
"1491",2018,"Colorado",14546,12061,1022,1866,29495
"1492",2018,"Connecticut",4151,1782,499,0,6432
"1493",2018,"Delaware",1187,1225,73,106,2591
"1494",2018,"District of Columbia",78,4,0,2,84
"1495",2018,"Florida",38313,14646,2945,3468,59372
"1496",2018,"Georgia",10387,7060,476,910,18833
"1497",2018,"Guam",77,24,11,14,126
"1498",2018,"Hawaii",0,0,0,0,0
"1499",2018,"Idaho",3217,4776,212,422,8627
"1500",2018,"Illinois",16749,9393,0,1438,27580
"1501",2018,"Indiana",13687,10201,1068,1220,26176
"1502",2018,"Iowa",132,2391,33,4,2560
"1503",2018,"Kansas",4043,4326,421,558,9348
"1504",2018,"Kentucky",6603,6014,300,896,13813
"1505",2018,"Louisiana",8654,9546,699,1214,20113
"1506",2018,"Maine",2678,4102,184,376,7340
"1507",2018,"Mariana Islands",4,2,2,0,8
"1508",2018,"Maryland",3413,4397,100,58,7968
"1509",2018,"Massachusetts",3518,2407,393,332,6650
"1510",2018,"Michigan",7630,9887,446,310,18273
"1511",2018,"Minnesota",3801,10997,359,434,15591
"1512",2018,"Mississippi",6470,6042,330,662,13504
"1513",2018,"Missouri",15226,12816,1270,1996,31308
"1514",2018,"Montana",2326,4565,176,552,7619
"1515",2018,"Nebraska",83,1547,17,6,1653
"1516",2018,"Nevada",3714,2111,284,448,6557
"1517",2018,"New Hampshire",4150,3161,163,8,7482
"1518",2018,"New Jersey",3511,2480,147,0,6138
"1519",2018,"New Mexico",4596,3985,437,518,9536
"1520",2018,"New York",7755,15014,1017,368,24154
"1521",2018,"North Carolina",958,8836,700,356,10850
"1522",2018,"North Dakota",1336,3135,100,128,4699
"1523",2018,"Ohio",17460,13312,1110,1736,33618
"1524",2018,"Oklahoma",8158,7776,921,1652,18507
"1525",2018,"Oregon",11763,10604,0,14,22381
"1526",2018,"Pennsylvania",36793,12563,36,0,49392
"1527",2018,"Puerto Rico",2155,197,97,46,2495
"1528",2018,"Rhode Island",738,562,111,320,1731
"1529",2018,"South Carolina",6680,4748,501,576,12505
"1530",2018,"South Dakota",1975,3564,184,292,6015
"1531",2018,"Tennessee",18721,11942,1167,0,31830
"1532",2018,"Texas",33746,33087,2907,4334,74074
"1533",2018,"Utah",2678,3400,274,0,6352
"1534",2018,"Vermont",1486,1853,114,240,3693
"1535",2018,"Virgin Islands",21,1,0,0,22
"1536",2018,"Virginia",16923,12040,2448,0,31411
"1537",2018,"Washington",13517,11021,1953,1150,27641
"1538",2018,"West Virginia",4914,5918,248,648,11728
"1539",2018,"Wisconsin",11254,12707,762,100,24823
"1540",2018,"Wyoming",1545,2235,121,222,4123
"1541",2018,"Alabama",5991,5741,218,548,12498
"1542",2018,"Alaska",2593,3057,220,362,6232
"1543",2018,"Arizona",10833,6987,887,1386,20093
"1544",2018,"Arkansas",4809,5590,226,684,11309
"1545",2018,"California",34617,25666,3117,0,63400
"1546",2018,"Colorado",16160,12392,1062,1942,31556
"1547",2018,"Connecticut",4519,1690,605,0,6814
"1548",2018,"Delaware",1262,1162,85,116,2625
"1549",2018,"District of Columbia",91,1,0,4,96
"1550",2018,"Florida",44227,15734,3176,3870,67007
"1551",2018,"Georgia",10894,7419,431,972,19716
"1552",2018,"Guam",84,37,9,6,136
"1553",2018,"Hawaii",0,0,0,0,0
"1554",2018,"Idaho",3374,3899,254,370,7897
"1555",2018,"Illinois",17992,9858,0,1330,29180
"1556",2018,"Indiana",15764,10339,1252,1396,28751
"1557",2018,"Iowa",160,1935,18,12,2125
"1558",2018,"Kansas",4500,4505,365,598,9968
"1559",2018,"Kentucky",7250,6241,306,980,14777
"1560",2018,"Louisiana",9103,8745,693,1238,19779
"1561",2018,"Maine",2835,2946,236,276,6293
"1562",2018,"Mariana Islands",6,7,0,0,13
"1563",2018,"Maryland",4148,4001,103,68,8320
"1564",2018,"Massachusetts",4322,2396,428,442,7588
"1565",2018,"Michigan",8110,7973,440,312,16835
"1566",2018,"Minnesota",3773,8142,312,378,12605
"1567",2018,"Mississippi",7489,6695,320,788,15292
"1568",2018,"Missouri",16706,13657,1371,2008,33742
"1569",2018,"Montana",2617,3805,162,436,7020
"1570",2018,"Nebraska",95,1493,16,14,1618
"1571",2018,"Nevada",4164,2137,271,396,6968
"1572",2018,"New Hampshire",4382,2960,139,2,7483
"1573",2018,"New Jersey",4069,2968,179,0,7216
"1574",2018,"New Mexico",5303,4077,421,586,10387
"1575",2018,"New York",8314,11362,970,386,21032
"1576",2018,"North Carolina",1180,10190,738,434,12542
"1577",2018,"North Dakota",1284,2475,102,158,4019
"1578",2018,"Ohio",18482,12449,1181,1788,33900
"1579",2018,"Oklahoma",9823,8558,981,1698,21060
"1580",2018,"Oregon",11938,8751,0,20,20709
"1581",2018,"Pennsylvania",38142,11911,48,0,50101
"1582",2018,"Puerto Rico",2414,247,90,84,2835
"1583",2018,"Rhode Island",911,589,66,248,1814
"1584",2018,"South Carolina",8135,5763,513,750,15161
"1585",2018,"South Dakota",2012,3041,155,278,5486
"1586",2018,"Tennessee",20996,13165,1112,0,35273
"1587",2018,"Texas",37819,35212,2934,4646,80611
"1588",2018,"Utah",2650,2996,254,0,5900
"1589",2018,"Vermont",1336,1251,99,150,2836
"1590",2018,"Virgin Islands",27,2,1,4,34
"1591",2018,"Virginia",18729,11694,2329,0,32752
"1592",2018,"Washington",14615,9761,1874,1104,27354
"1593",2018,"West Virginia",4986,4987,265,750,10988
"1594",2018,"Wisconsin",11118,10987,697,82,22884
"1595",2018,"Wyoming",1570,2059,87,198,3914
"1596",2018,"Alabama",5110,4540,222,444,10316
"1597",2018,"Alaska",2391,2195,180,364,5130
"1598",2018,"Arizona",10166,5848,1020,1236,18270
"1599",2018,"Arkansas",4245,3625,237,578,8685
"1600",2018,"California",30486,21136,3054,0,54676
"1601",2018,"Colorado",15420,10239,1106,1802,28567
"1602",2018,"Connecticut",4379,1611,445,0,6435
"1603",2018,"Delaware",1314,950,103,126,2493
"1604",2018,"District of Columbia",88,2,0,0,90
"1605",2018,"Florida",42524,13468,3215,3702,62909
"1606",2018,"Georgia",9759,5232,469,858,16318
"1607",2018,"Guam",93,43,6,6,148
"1608",2018,"Hawaii",0,0,0,0,0
"1609",2018,"Idaho",3202,3160,247,330,6939
"1610",2018,"Illinois",16840,7743,0,1356,25939
"1611",2018,"Indiana",13914,7825,1101,1134,23974
"1612",2018,"Iowa",76,1469,31,8,1584
"1613",2018,"Kansas",4579,3410,444,508,8941
"1614",2018,"Kentucky",6306,4537,295,682,11820
"1615",2018,"Louisiana",8596,6115,665,1026,16402
"1616",2018,"Maine",2542,2294,222,286,5344
"1617",2018,"Mariana Islands",5,7,3,0,15
"1618",2018,"Maryland",3730,3398,115,72,7315
"1619",2018,"Massachusetts",3380,1997,383,252,6012
"1620",2018,"Michigan",7846,6018,457,292,14613
"1621",2018,"Minnesota",3275,5135,310,320,9040
"1622",2018,"Mississippi",5884,3568,291,562,10305
"1623",2018,"Missouri",14330,10470,1187,1568,27555
"1624",2018,"Montana",2421,2865,192,410,5888
"1625",2018,"Nebraska",91,1090,16,2,1199
"1626",2018,"Nevada",3678,1799,279,412,6168
"1627",2018,"New Hampshire",4157,2332,147,2,6638
"1628",2018,"New Jersey",4193,2486,178,0,6857
"1629",2018,"New Mexico",4795,3252,423,706,9176
"1630",2018,"New York",7901,8692,916,326,17835
"1631",2018,"North Carolina",1145,7771,716,330,9962
"1632",2018,"North Dakota",1079,1791,99,98,3067
"1633",2018,"Ohio",16942,10255,1102,1556,29855
"1634",2018,"Oklahoma",8920,6314,903,1526,17663
"1635",2018,"Oregon",10543,7700,0,4,18247
"1636",2018,"Pennsylvania",33494,9738,29,0,43261
"1637",2018,"Puerto Rico",1968,139,110,70,2287
"1638",2018,"Rhode Island",799,453,67,218,1537
"1639",2018,"South Carolina",6972,4037,592,528,12129
"1640",2018,"South Dakota",1678,2160,165,182,4185
"1641",2018,"Tennessee",19188,9840,1071,0,30099
"1642",2018,"Texas",35363,23141,2882,4002,65388
"1643",2018,"Utah",2603,2497,246,0,5346
"1644",2018,"Vermont",1156,999,97,90,2342
"1645",2018,"Virgin Islands",37,2,1,2,42
"1646",2018,"Virginia",18547,10039,2474,0,31060
"1647",2018,"Washington",13547,8385,1695,1144,24771
"1648",2018,"West Virginia",4473,3951,242,586,9252
"1649",2018,"Wisconsin",9351,7471,693,72,17587
"1650",2018,"Wyoming",1448,1559,90,168,3265
"1651",2018,"Alabama",5868,4646,284,1028,11826
"1652",2018,"Alaska",2788,2324,224,382,5718
"1653",2018,"Arizona",10785,5965,1096,1168,19014
"1654",2018,"Arkansas",4478,3528,297,1022,9325
"1655",2018,"California",32684,23612,3921,0,60217
"1656",2018,"Colorado",15796,10351,1215,1928,29290
"1657",2018,"Connecticut",4725,1673,368,0,6766
"1658",2018,"Delaware",1412,1019,171,142,2744
"1659",2018,"District of Columbia",79,3,0,0,82
"1660",2018,"Florida",44821,14764,3586,4950,68121
"1661",2018,"Georgia",11269,5571,475,1762,19077
"1662",2018,"Guam",92,38,12,8,150
"1663",2018,"Hawaii",0,0,0,0,0
"1664",2018,"Idaho",3609,3734,301,480,8124
"1665",2018,"Illinois",17755,7827,0,1244,26826
"1666",2018,"Indiana",15459,8455,1214,1328,26456
"1667",2018,"Iowa",92,1415,39,2,1548
"1668",2018,"Kansas",4344,3247,438,868,8897
"1669",2018,"Kentucky",7130,4686,304,1046,13166
"1670",2018,"Louisiana",9703,5683,757,2622,18765
"1671",2018,"Maine",2655,2342,223,326,5546
"1672",2018,"Mariana Islands",9,7,1,0,17
"1673",2018,"Maryland",4095,3608,141,58,7902
"1674",2018,"Massachusetts",3996,2249,398,304,6947
"1675",2018,"Michigan",8369,6096,568,336,15369
"1676",2018,"Minnesota",3603,5075,376,420,9474
"1677",2018,"Mississippi",6446,3594,285,1446,11771
"1678",2018,"Missouri",15679,10488,1421,2772,30360
"1679",2018,"Montana",2592,3377,194,380,6543
"1680",2018,"Nebraska",103,1089,17,6,1215
"1681",2018,"Nevada",4117,2112,317,446,6992
"1682",2018,"New Hampshire",4430,2542,147,22,7141
"1683",2018,"New Jersey",4609,2626,178,0,7413
"1684",2018,"New Mexico",5109,3363,471,536,9479
"1685",2018,"New York",8745,9688,1028,410,19871
"1686",2018,"North Carolina",1348,8100,762,398,10608
"1687",2018,"North Dakota",1248,1778,100,114,3240
"1688",2018,"Ohio",17338,10649,1163,1518,30668
"1689",2018,"Oklahoma",10295,6449,971,2620,20335
"1690",2018,"Oregon",12700,8659,0,6,21365
"1691",2018,"Pennsylvania",37280,10817,29,0,48126
"1692",2018,"Puerto Rico",2174,187,109,46,2516
"1693",2018,"Rhode Island",834,582,65,282,1763
"1694",2018,"South Carolina",7950,3967,612,1330,13859
"1695",2018,"South Dakota",1880,2313,151,242,4586
"1696",2018,"Tennessee",20805,10399,1821,0,33025
"1697",2018,"Texas",39032,24252,3160,11494,77938
"1698",2018,"Utah",2941,2704,277,0,5922
"1699",2018,"Vermont",1347,1181,107,148,2783
"1700",2018,"Virgin Islands",46,4,1,0,51
"1701",2018,"Virginia",17812,9865,2376,0,30053
"1702",2018,"Washington",15069,9423,1865,1148,27505
"1703",2018,"West Virginia",4988,4109,275,604,9976
"1704",2018,"Wisconsin",9993,7627,708,94,18422
"1705",2018,"Wyoming",1633,1660,95,160,3548
"1706",2018,"Alabama",5784,5039,253,428,11504
"1707",2018,"Alaska",3363,2879,283,446,6971
"1708",2018,"Arizona",11194,6241,1173,1304,19912
"1709",2018,"Arkansas",4355,3442,254,520,8571
"1710",2018,"California",34433,24797,3995,0,63225
"1711",2018,"Colorado",16113,11143,1282,2000,30538
"1712",2018,"Connecticut",4454,1775,346,0,6575
"1713",2018,"Delaware",1422,1107,175,160,2864
"1714",2018,"District of Columbia",88,2,0,0,90
"1715",2018,"Florida",47755,15850,3723,4172,71500
"1716",2018,"Georgia",11159,5669,496,890,18214
"1717",2018,"Guam",90,46,18,4,158
"1718",2018,"Hawaii",0,0,0,0,0
"1719",2018,"Idaho",3387,3812,302,412,7913
"1720",2018,"Illinois",18631,8397,0,1288,28316
"1721",2018,"Indiana",15856,8256,1296,1296,26704
"1722",2018,"Iowa",95,1507,36,12,1650
"1723",2018,"Kansas",4305,3307,434,504,8550
"1724",2018,"Kentucky",7620,4696,344,868,13528
"1725",2018,"Louisiana",9039,5435,710,988,16172
"1726",2018,"Maine",2978,2362,302,376,6018
"1727",2018,"Mariana Islands",6,6,0,2,14
"1728",2018,"Maryland",4503,3961,132,54,8650
"1729",2018,"Massachusetts",4167,2351,410,362,7290
"1730",2018,"Michigan",8598,6049,620,366,15633
"1731",2018,"Minnesota",4034,5435,445,376,10290
"1732",2018,"Mississippi",6653,3624,315,552,11144
"1733",2018,"Missouri",15576,10536,1334,1540,28986
"1734",2018,"Montana",2557,3578,194,438,6767
"1735",2018,"Nebraska",111,1139,20,14,1284
"1736",2018,"Nevada",4185,2209,321,498,7213
"1737",2018,"New Hampshire",4707,2524,165,20,7416
"1738",2018,"New Jersey",4983,2810,244,0,8037
"1739",2018,"New Mexico",5296,3355,497,536,9684
"1740",2018,"New York",8916,10491,1109,430,20946
"1741",2018,"North Carolina",1322,8298,903,360,10883
